researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
5,Denise Brown,R5_P25,Identify floor cause agent market fast trade identify,Denise Brown; Lauren Cooley; Grace Reeves; Margaret Alvarez; Heather Evans; Matthew Grant,5,228,2002,Virtual disintermediate approach Journal
5,Denise Brown,R5_P26,Scientist rise next tree,Denise Brown; Stephanie Pena; Daniel Savage; Stephen Watson; Julie Wilson; Mark Carpenter; Kaitlyn Lee; Michael Moreno; Seth Hernandez; Grace Benitez DVM,9,126,1991,Implemented bandwidth-monitored leverage Journal
5,Denise Brown,R5_P27,Single maintain piece computer,Denise Brown; Abigail Hill,1,128,2013,Persevering client-server functionalities Journal
5,Denise Brown,R5_P28,Share majority shake because pass plant idea,Denise Brown; Janet Johnson; Jake Smith; Roy Lee; Lori Wright; Haley Anderson; Kevin Jackson,6,95,2004,Virtual zero-defect concept Journal
5,Denise Brown,R5_P29,Road others full thousand yet garden top,Denise Brown; Colin Vaughan; Jennifer Perez; Bonnie Gross; Caroline Richardson; Amanda Mcdowell,5,487,1980,Balanced exuding frame Journal
5,Denise Brown,R5_P30,Any yes product president after ready indicate herself,Denise Brown; Kara Hernandez; Lorraine Turner; Mary Nelson; Breanna Rivas; Nathan Wilson; Brian Gonzalez; Dennis Mills,7,271,1984,Function-based zero administration monitoring Journal
5,Denise Brown,R5_P31,Far always many debate value former,Denise Brown; Michael Meadows; Maureen Hernandez; Jorge Cummings; David Hall; Elizabeth Marshall MD; Andrew Roberts; Emily Rodgers,7,277,1982,Exclusive heuristic strategy Journal
5,Denise Brown,R5_P32,System professional color,Denise Brown; Jeffrey Howell; Anna Briggs; James Rivers,3,75,2016,Cross-platform well-modulated analyzer Journal
5,Denise Brown,R5_P33,Son power someone both receive around wall,Denise Brown; Jason Garza; Meghan White; Ian Johnson; Sara Mcpherson; Thomas Rodriguez; Angel Green; Michael Gregory; Laura Cunningham; Mckenzie Morgan,9,85,2008,Future-proofed human-resource solution Journal
5,Denise Brown,R5_P34,Believe product eat generation put his stuff next,Denise Brown; Amy Schneider MD; Sarah Booth; John Allen; Amber Walker; Jennifer Young,5,461,2009,Programmable system-worthy standardization Journal
5,Denise Brown,R5_P35,Large task language budget market president bill,Denise Brown; Justin Smith; Larry Montgomery; Jordan Clark; Tiffany Cox,4,237,1984,Persevering leadingedge website Journal
5,Denise Brown,R5_P36,Nice people list price respond box,Denise Brown; Courtney Peterson; Tracey Carter; Michaela Williams; Charles Love; Ashley Carr,5,203,2018,Business-focused directional knowledgebase Journal
5,Denise Brown,R5_P37,Lead sit response blue increase,Denise Brown; Sara Chapman,1,99,2009,Ergonomic bottom-line infrastructure Journal
5,Denise Brown,R5_P38,What care material morning any very stuff lot,Denise Brown; Tammy Thompson; Monica Anderson; Kyle Andrade; Janice Petty; Pamela Hill; Tracy Chavez; Jason Graves,7,356,1989,Visionary local knowledgebase Journal
5,Denise Brown,R5_P39,Team Republican very plan cut person fact,Denise Brown; Michael Zavala; Tina Gordon; Erica Wilson; John Duncan; Jennifer Adkins,5,245,2015,User-friendly multimedia framework Journal
5,Denise Brown,R5_P40,Mission agent certainly,Denise Brown; Christina Christensen; Dustin King; Melissa Phillips; Amanda Cervantes,4,289,2010,Public-key executive interface Journal
5,Denise Brown,R5_P41,Ten score night down six sometimes explain,Denise Brown; Tammy Hughes; Vanessa Edwards; Alexandria King,3,393,2011,Customer-focused reciprocal service-desk Journal
5,Denise Brown,R5_P42,Treatment relate positive sense national,Denise Brown; Patty Brandt; Christopher Fleming; Christopher Palmer; Jeffrey Hawkins; Kevin Scott; Michael Moore; Frank Williams; Lisa Stanley,8,256,1984,Secured zero-defect intranet Journal
5,Denise Brown,R5_P43,Authority remain moment whatever minute skill,Denise Brown; Joshua Powell; Stephen Alvarado; Edward Clements; Karen Hoffman,4,492,1995,Pre-emptive object-oriented neural-net Journal
5,Denise Brown,R5_P44,Protect knowledge toward party,Denise Brown; Tina Fleming; Thomas Landry; Joshua Campbell; Samantha Brooks; Jill Williams; Cheryl Palmer; Carol Huber,7,279,1981,Versatile solution-oriented access Journal
6,Adrienne Jones,R6_P1,Ten interest billion Mrs reflect,Adrienne Jones; Patricia Lucas; Nicole Hernandez; Gary Miller; Robert Grant,4,383,2003,Synchronized responsive time-frame Journal
6,Adrienne Jones,R6_P2,Hold picture item admit pull movement,Adrienne Jones; Lisa Avila; Mercedes Jones,2,395,2014,Re-engineered discrete firmware Journal
6,Adrienne Jones,R6_P3,Paper example unit high state,Adrienne Jones; Christopher Robinson,1,379,2012,Profit-focused bi-directional frame Journal
6,Adrienne Jones,R6_P4,Far plant fear thought whole term possible,Adrienne Jones; Alexandra Baxter; Andrew Armstrong; Joshua Miller,3,444,2022,User-friendly hybrid utilization Journal
6,Adrienne Jones,R6_P5,Deep town surface central contain pattern,Adrienne Jones; Brian Lambert; Amy Potter; Kimberly Newman MD,3,100,1980,Expanded value-added support Journal
6,Adrienne Jones,R6_P6,Culture oil week ground,Adrienne Jones; Cynthia Mitchell; Corey Tucker; Matthew Steele; Keith Aguirre; Caroline Edwards; Michelle Davidson; Ian Frazier; John Griffin,8,416,1989,Synchronized asymmetric extranet Journal
6,Adrienne Jones,R6_P7,Board population bank exactly step through cultural,Adrienne Jones; Lori Luna; Sarah Welch,2,42,2014,Vision-oriented fault-tolerant matrix Journal
6,Adrienne Jones,R6_P8,Defense already end thus music president chance hotel,Adrienne Jones; Leah Vincent,1,214,2005,Reduced optimal initiative Journal
6,Adrienne Jones,R6_P9,Bed hair action draw who word range,Adrienne Jones; Brenda Moore; Krystal Brennan,2,263,2020,Devolved maximized middleware Journal
6,Adrienne Jones,R6_P10,Voice American seven discussion enough doctor protect,Adrienne Jones; Rebecca Hughes; Sierra Williams; Ashley Schmitt; Denise Harmon,4,390,1990,Digitized user-facing superstructure Journal
6,Adrienne Jones,R6_P11,Heavy her onto together,Adrienne Jones; David Kaufman; Jared Roth; Ricky Eaton; Stephen Gonzales; Jose Campbell; Christopher Guzman; Mary Perry; Brian Leonard,8,412,2015,Reduced needs-based open system Journal
6,Adrienne Jones,R6_P12,Positive improve during campaign,Adrienne Jones; Brandy Hunt; Bridget Jackson; Kellie Sullivan; Marcia Johns; Samantha Valentine,5,216,2015,Polarized demand-driven parallelism Journal
6,Adrienne Jones,R6_P13,Test color store over some star consider,Adrienne Jones; Deborah Ramsey; Jesse Garza; James Rodriguez; Scott Gordon; Chase Davis,5,393,1988,Extended local portal Journal
6,Adrienne Jones,R6_P14,There mother sell,Adrienne Jones; Matthew Winters; April Pace; Jessica Fisher,3,407,2014,Phased reciprocal policy Journal
6,Adrienne Jones,R6_P15,Director sort smile high open scientist,Adrienne Jones; Melissa Davis; John Hall; Diane Mcdowell; Colin Fletcher,4,495,1997,Balanced tangible moderator Journal
6,Adrienne Jones,R6_P16,Mind heart day sound,Adrienne Jones; Brian Simmons; Deborah Herrera; Lisa Braun; Dalton Arnold; Cassandra Hansen; Dr. Kenneth Schroeder; Charles Shields,7,496,2011,Adaptive object-oriented model Journal
6,Adrienne Jones,R6_P17,Situation we beyond meet skill song pass,Adrienne Jones; Amy Price; Regina Morrow; Kyle Davis; Jacob Lynch; Tara Morales; Donna Stuart; Raymond Thompson,7,151,2011,Decentralized value-added emulation Journal
6,Adrienne Jones,R6_P18,Sure us million crime six,Adrienne Jones; Melissa Gilbert,1,36,1992,Proactive leadingedge access Journal
6,Adrienne Jones,R6_P19,Pretty wish beautiful every human,Adrienne Jones; Jennifer Gonzalez; Michael Calhoun; Molly Hansen; Hannah Ochoa; Victor Gibson; Aaron Thompson; Kristin Gordon; Bruce Palmer; Joshua Leon,9,278,2014,Synergistic 5thgeneration hierarchy Journal
6,Adrienne Jones,R6_P20,None show serious which learn leave,Adrienne Jones; Alyssa Wilson,1,360,1999,Function-based system-worthy intranet Journal
6,Adrienne Jones,R6_P21,Quality discover firm western might,Adrienne Jones; Ronnie Wright; Michael Nicholson; Timothy Woods; Steven Adams; Melanie Browning; Mr. Nicolas Salas II; David Montgomery; Brian Mora; Mary Austin,9,367,2001,Cloned homogeneous productivity Journal
6,Adrienne Jones,R6_P22,He firm together thing off ever consumer,Adrienne Jones; Kayla Sanders; Bethany Fox; Todd Johnson,3,396,2015,Virtual needs-based analyzer Journal
6,Adrienne Jones,R6_P23,Lead build million firm,Adrienne Jones; Michael Gray; Isaiah Hensley; Dennis Adams; Grace White; Jason Goodwin; James Hayes; Veronica Parks; Michelle Brock; Selena Gonzalez,9,395,1998,Monitored hybrid software Journal
6,Adrienne Jones,R6_P24,Computer matter yet,Adrienne Jones; Kelly Le; Elizabeth Hart; Jennifer Vaughn; Robert Woods; Joanna Cook; Justin Frederick; Alejandro Martinez; Tracey Gonzalez; Mariah Thompson,9,75,1986,User-centric coherent leverage Journal
6,Adrienne Jones,R6_P25,Pull maintain say threat high expert,Adrienne Jones; Brianna Jackson; Gail Welch; Sarah Jones; Darren Stewart,4,283,1998,Vision-oriented executive help-desk Journal
6,Adrienne Jones,R6_P26,Popular even know television guy only whole including,Adrienne Jones; Alexander Luna; Teresa Haynes; Christopher Garcia; Shawn Kelley; James Hubbard,5,366,1984,Implemented tertiary flexibility Journal
6,Adrienne Jones,R6_P27,Choice pressure those finally easy exist phone capital,Adrienne Jones; Alyssa Alvarado; Erika Alvarez; Kimberly Nelson; Wayne Wolfe; Kyle Welch; Kristy Mills; Emily Reed; Regina Ramos; David Torres,9,98,2000,Configurable bi-directional firmware Journal
6,Adrienne Jones,R6_P28,Gas light across two,Adrienne Jones; Karen Smith; Edward Hall; James Jenkins; Jennifer Martin; Jean Gray,5,483,2002,Adaptive multi-state task-force Journal
6,Adrienne Jones,R6_P29,Dream share travel space range expect sea speak,Adrienne Jones; Scott White; Mark Williamson; Marcus Lopez; Anthony Nichols; Brian Adams; Monica Hall; Johnny Peterson; Robert Bolton; Rick Rivera,9,143,2018,Fundamental attitude-oriented interface Journal
6,Adrienne Jones,R6_P30,Simply author like court success,Adrienne Jones; Sandra Martinez; Danielle Wise; Oscar Johnson; Ray Boyd; Mrs. Melanie Collins,5,108,2021,Versatile client-server approach Journal
6,Adrienne Jones,R6_P31,Seat near business,Adrienne Jones; Mr. Isaac Williams; Valerie Young; Adrian Bauer; Jennifer Sanchez; Lauren Vazquez; Brittney Townsend; Jonathan Parks,7,185,1993,Inverse cohesive product Journal
6,Adrienne Jones,R6_P32,Art popular red social,Adrienne Jones; David Holden; Nicole Trujillo; Corey Norris; Chad Roach; Mr. Edward Terry,5,222,2014,Mandatory well-modulated product Journal
7,Cody Bailey,R7_P1,Trial never attention choice fast enjoy happen a,Cody Bailey; Jamie Lopez; Scott Parsons,2,220,1991,Upgradable maximized focus group Journal
7,Cody Bailey,R7_P2,Probably much hold model,Cody Bailey; Mr. Louis Morris DDS,1,8,2017,Front-line fresh-thinking success Journal
7,Cody Bailey,R7_P3,Analysis visit condition all,Cody Bailey; Corey Johnson; Jasmine Burns; Leslie Williams; Mitchell Smith; Mary Hebert; Julie Fowler; Patrick Zamora; Rebecca Brown,8,6,2021,Customizable bandwidth-monitored model Journal
7,Cody Bailey,R7_P4,Same strong back,Cody Bailey; Joseph Garcia; James Lee,2,392,2006,Seamless encompassing moderator Journal
7,Cody Bailey,R7_P5,Way next newspaper second short office purpose reflect,Cody Bailey; Brian Sparks; Kathy Sandoval,2,121,1984,Switchable dynamic open system Journal
7,Cody Bailey,R7_P6,Total nearly you suddenly include plan,Cody Bailey; Erica Allen; Jaime Pierce; Heather Chavez; April Johnson; Alan Taylor,5,28,2017,Public-key radical intranet Journal
7,Cody Bailey,R7_P7,Democrat fire sign wall state,Cody Bailey; Kayla Duncan; Anna Stevens; Derek Preston; David Evans; Laura Robinson; Frederick Olson; Steven Warner PhD; Martin Johnson,8,338,1980,Innovative 24hour framework Journal
7,Cody Bailey,R7_P8,Two free they its,Cody Bailey; Barbara Townsend; Sarah Mcfarland; Lynn Brown; Emma Cunningham,4,341,1996,Re-engineered homogeneous artificial intelligence Journal
7,Cody Bailey,R7_P9,Check purpose young wife send,Cody Bailey; Ann Reynolds; Brittany Rogers; Patrick Kelley; James Hamilton; Pamela Castillo; James Duncan; Yolanda Warren; Derek Jordan; Laura Rodriguez,9,326,1983,Inverse motivating standardization Journal
7,Cody Bailey,R7_P10,Couple general pretty show college glass,Cody Bailey; Rebekah Hanson; Thomas Hall; Brittney Chandler; Patrick Sanchez; Brittany Wall; Greg Brock,6,291,2010,Open-source interactive hierarchy Journal
7,Cody Bailey,R7_P11,Forward science deep,Cody Bailey; Nicole Dunn; Wendy Neal; Jamie Escobar; Dawn Brown; Michael Nelson; Tony Jones,6,274,2018,Integrated local leverage Journal
7,Cody Bailey,R7_P12,Ten affect test power discuss herself,Cody Bailey; Ariana Stewart; Kim Lopez; Judith House,3,90,2018,Switchable encompassing protocol Journal
7,Cody Bailey,R7_P13,Figure majority season adult range green few,Cody Bailey; Veronica Hill MD; James Cooke; Terry Avery MD,3,125,1992,Ameliorated 6thgeneration encryption Journal
7,Cody Bailey,R7_P14,Because him whether partner,Cody Bailey; Crystal Allen; Wesley Browning; Joshua Clark; Joshua Mcbride,4,241,2007,Mandatory hybrid protocol Journal
7,Cody Bailey,R7_P15,Travel involve training show prevent north citizen,Cody Bailey; Joseph Ball; Ryan Thomas; Fernando Dudley; Elizabeth Reese; Mallory Rodgers; Cole Anderson; William Jensen; Lisa Carlson; Alexander Miller,9,455,2018,Devolved fault-tolerant solution Journal
7,Cody Bailey,R7_P16,Suffer light power contain hold listen clearly,Cody Bailey; Jason Novak; Tiffany Walker; Christina Harris,3,0,1992,Vision-oriented mission-critical challenge Journal
7,Cody Bailey,R7_P17,Reach term thought into simply part station,Cody Bailey; Jennifer Crosby; Kimberly Davidson; Amanda Rodriguez; Shawn Rich; Joshua Terrell; James Hubbard; Cheryl Gonzales; Patricia Mitchell; Edward Ellison,9,347,2004,Enhanced leadingedge pricing structure Journal
7,Cody Bailey,R7_P18,Stop later reveal both single visit receive,Cody Bailey; Jason Hayes,1,311,2017,Team-oriented multi-state circuit Journal
7,Cody Bailey,R7_P19,Think bed food possible represent,Cody Bailey; Nicholas Davis; Madison Miller; Monica Hester; Caitlin Pierce; Christopher Rogers; Shari Martin,6,116,2023,Enhanced logistical parallelism Journal
7,Cody Bailey,R7_P20,Information finally shoulder,Cody Bailey; Mark Wilson; Dale Dean; Jimmy Foley; Abigail Andrade; Kevin Alvarez,5,172,1995,Digitized context-sensitive throughput Journal
7,Cody Bailey,R7_P21,Outside each natural people newspaper stay any challenge,Cody Bailey; Amanda Nash; Sara Evans; Amber Butler; Michael Carr; Linda Cobb,5,373,1990,Open-source leadingedge artificial intelligence Journal
7,Cody Bailey,R7_P22,Growth along shoulder follow today star serve successful,Cody Bailey; John Martinez; Erin Gutierrez; Daniel Brown; Veronica Rice; Nathaniel Jacobs,5,251,2015,Enhanced logistical synergy Journal
7,Cody Bailey,R7_P23,Summer employee offer perhaps until pass market role,Cody Bailey; Dr. Stephen Hall IV; Bruce Marshall; Nancy Clark,3,226,1999,Triple-buffered executive interface Journal
7,Cody Bailey,R7_P24,Free night point,Cody Bailey; Curtis Campbell; Elizabeth Hunter,2,440,2020,Seamless intangible installation Journal
7,Cody Bailey,R7_P25,Rate game right pattern,Cody Bailey; Christopher Rivera,1,304,1982,Inverse zero administration ability Journal
7,Cody Bailey,R7_P26,Something population loss physical throughout Mr friend,Cody Bailey; Jennifer Newton; Elizabeth Hardy; Joshua Clark; Rebecca Barron; Wayne Ramirez; William Sims; Laura Price,7,143,1990,Mandatory systematic matrices Journal
7,Cody Bailey,R7_P27,Relate fire all including market,Cody Bailey; Jesse Sampson; Eric Rodriguez; Paula Gentry; Alexander Webb; Cheryl Mclean; Kelly Rowe; Shane Short; Megan Anderson,8,11,2017,Right-sized bifurcated toolset Journal
8,Julia Reeves,R8_P1,Usually reach organization beautiful level,Julia Reeves; Joseph Hopkins; Kenneth Collins; Erica Lee; Francis Alexander; Chase Hill,5,407,1987,Programmable bifurcated ability Journal
8,Julia Reeves,R8_P2,Bill my near even wall sound off,Julia Reeves; Eric Mcclain; Amber Johnson; Amber Reyes; James Bush,4,121,2005,Advanced regional open architecture Journal
8,Julia Reeves,R8_P3,Pattern fine stage require provide move wind,Julia Reeves; Julie Anderson; Tamara Mcdonald,2,135,2007,Reverse-engineered responsive solution Journal
8,Julia Reeves,R8_P4,Like water century time election guy contain,Julia Reeves; Erin Valencia; John Jones; John Singleton; Gregory Andrews; Jennifer Klein,5,219,2020,Persevering fault-tolerant software Journal
8,Julia Reeves,R8_P5,Society mouth husband including,Julia Reeves; Kimberly Dickson; Glen Cervantes; Rachel Graham; Kimberly Young; Angela Galvan; Katelyn Vargas,6,227,1996,Customer-focused fresh-thinking open architecture Journal
